
中国广电,#genre#
辽宁影视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R69383AD4U3098A04BK7843FCEEI2F3E2770P2BEFM328D2EBV20A50Z337D9W187F94689DF34BEB&programid=4200000070&playtoken=31611KKXZAMDCOE10&verifycode=2017721582
辽宁教育,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R69383AD4U3098A04BK7843FCEEI2F3E2770P2BEFM328D2EBV20A50Z337D9W187F94689DF34BEB&programid=4200000075&playtoken=31611KKXZAMDCOE10&verifycode=2017721582
辽宁生活,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R69383AD4U3098A04BK7843FCEEI2F3E2770P2BEFM328D2EBV20A50Z337D9W187F94689DF34BEB&programid=4200000073&playtoken=31611KKXZAMDCOE10&verifycode=2017721582
辽宁经济,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R69383AD4U3098A04BK7843FCEEI2F3E2770P2BEFM328D2EBV20A50Z337D9W187F94689DF34BEB&programid=4200000076&playtoken=31611KKXZAMDCOE10&verifycode=2017721582
辽宁都市,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R69383AD4U3098A04BK7843FCEEI2F3E2770P2BEFM328D2EBV20A50Z337D9W187F94689DF34BEB&programid=4200000068&playtoken=31611KKXZAMDCOE10&verifycode=2017721582
辽阳新闻,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R69383AD4U3098A04BK7843FCEEI2F3E2770P2BEFM328D2EBV20A50Z337D9W187F94689DF34BEB&programid=4200000280&playtoken=31611KKXZAMDCOE10&verifycode=2017721582
连山综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R69383AD4U3098A04BK7843FCEEI2F3E2770P2BEFM328D2EBV20A50Z337D9W187F94689DF34BEB&programid=4200000491&playtoken=31611KKXZAMDCOE10&verifycode=2017721582
重庆卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R69383AD4U3098A04BK7843FCEEI2F3E2770P2BEFM328D2EBV20A50Z337D9W187F94689DF34BEB&programid=4200000107&playtoken=31611KKXZAMDCOE10&verifycode=2017721582
重庆汽摩,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R69383AD4U3098A04BK7843FCEEI2F3E2770P2BEFM328D2EBV20A50Z337D9W187F94689DF34BEB&programid=4200000168&playtoken=31611KKXZAMDCOE10&verifycode=2017721582
重温经典,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R69383AD4U3098A04BK7843FCEEI2F3E2770P2BEFM328D2EBV20A50Z337D9W187F94689DF34BEB&programid=4200000635&playtoken=31611KKXZAMDCOE10&verifycode=2017721582
金鹰卡通,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R69383AD4U3098A04BK7843FCEEI2F3E2770P2BEFM328D2EBV20A50Z337D9W187F94689DF34BEB&programid=4200000350&playtoken=31611KKXZAMDCOE10&verifycode=2017721582
铁岭新闻,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R69383AD4U3098A04BK7843FCEEI2F3E2770P2BEFM328D2EBV20A50Z337D9W187F94689DF34BEB&programid=4200000281&playtoken=31611KKXZAMDCOE10&verifycode=2017721582
锦州新闻,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R69383AD4U3098A04BK7843FCEEI2F3E2770P2BEFM328D2EBV20A50Z337D9W187F94689DF34BEB&programid=4200000277&playtoken=31611KKXZAMDCOE10&verifycode=2017721582
阜新新闻,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R69383AD4U3098A04BK7843FCEEI2F3E2770P2BEFM328D2EBV20A50Z337D9W187F94689DF34BEB&programid=4200000279&playtoken=31611KKXZAMDCOE10&verifycode=2017721582
陕西卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R69383AD4U3098A04BK7843FCEEI2F3E2770P2BEFM328D2EBV20A50Z337D9W187F94689DF34BEB&programid=4200000512&playtoken=31611KKXZAMDCOE10&verifycode=2017721582
青海卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R69383AD4U3098A04BK7843FCEEI2F3E2770P2BEFM328D2EBV20A50Z337D9W187F94689DF34BEB&programid=4200000111&playtoken=31611KKXZAMDCOE10&verifycode=2017721582
鞍山新闻,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R69383AD4U3098A04BK7843FCEEI2F3E2770P2BEFM328D2EBV20A50Z337D9W187F94689DF34BEB&programid=4200000274&playtoken=31611KKXZAMDCOE10&verifycode=2017721582
风云足球,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R69383AD4U3098A04BK7843FCEEI2F3E2770P2BEFM328D2EBV20A50Z337D9W187F94689DF34BEB&programid=4200000225&playtoken=31611KKXZAMDCOE10&verifycode=2017721582
黑龙江卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R69383AD4U3098A04BK7843FCEEI2F3E2770P2BEFM328D2EBV20A50Z337D9W187F94689DF34BEB&programid=4200000095&playtoken=31611KKXZAMDCOE10&verifycode=2017721582
龙港综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R69383AD4U3098A04BK7843FCEEI2F3E2770P2BEFM328D2EBV20A50Z337D9W187F94689DF34BEB&programid=4200000490&playtoken=31611KKXZAMDCOE10&verifycode=2017721582

移动影音,#genre#
731,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/282808880/index.m3u8
人生开门红,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281713239/index.m3u8
人生路不熟,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/277889247/index.m3u8
养蜂人4K,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281264759/index.m3u8
制暴:无限杀机,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281534678/index.m3u8
刺杀小说家,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/282765789/index.m3u8
刺猬,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/280191532/index.m3u8
名侦探柯南:百万美元的五棱星4K,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/280748291/index.m3u8
和夫人,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281868305/index.m3u8
哪吒之魔童闹海,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281965600/index.m3u8
哪吒之魔童降世4K,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/280952678/index.m3u8
唐探1990,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281356130/index.m3u8
喜剧的阴谋,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281299069/index.m3u8
因果报应4K,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281133043/index.m3u8
夏洛特烦恼4K,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/280205251/index.m3u8
外太空的莫扎特,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/276828638/index.m3u8
大哥大,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/282050835/index.m3u8
封神第一部:朝歌风云,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/278850504/index.m3u8
射雕英雄传:侠之大者,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281241577/index.m3u8
小丑2,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/280831521/index.m3u8
小小的我,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/280820945/index.m3u8
床前明月，咣！,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/280928630/index.m3u8
志愿军,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/282888797/index.m3u8
念念相忘,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/278263108/index.m3u8
我本是高山,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/278808645/index.m3u8
我经过风暴,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/278310065/index.m3u8
抓娃娃,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/280224600/index.m3u8
斗罗大陆剧场版剑道尘心,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281839624/index.m3u8
既性谋杀,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/282873224/index.m3u8
日掛中天,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/282691918/index.m3u8
星际穿越,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/273543872/index.m3u8
暮光之城:新月4K,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281154967/index.m3u8
检查风云,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/277828690/index.m3u8
水饺皇后,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281765020/index.m3u8
浪浪人生,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/282898862/index.m3u8
满江红,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/277753847/index.m3u8
热烈,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/282036513/index.m3u8
焚城,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281153292/index.m3u8
爆款好人,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/280347019/index.m3u8
狐妖传说4K,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281056353/index.m3u8
狮子王:木法沙传奇4K,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281118339/index.m3u8
猎金游戏,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281678369/index.m3u8
猎魂人,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281273703/index.m3u8
猫猫的奇幻漂流,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281974290/index.m3u8
盗梦空间,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/275086363/index.m3u8
神都密探4K,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/279854530/index.m3u8
神雕侠侣:问世间,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/282218162/index.m3u8
笑傲江湖4K,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/280861818/index.m3u8
纸画皮4K,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/279849512/index.m3u8
终极拯救,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281988374/index.m3u8
绑架毛乎乎,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/282121689/index.m3u8
编号17,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281858274/index.m3u8
美国队长4-4K,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281639870/index.m3u8
草原上的火焰,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281283769/index.m3u8
西虹市首富4K,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281351723/index.m3u8
误判,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/280818906/index.m3u8
误杀3,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281184717/index.m3u8
谍网追凶,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281716320/index.m3u8
这么多年,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/277836849/index.m3u8
逆行人生4K,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/280179468/index.m3u8
酱园弄·悬案,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/282101554/index.m3u8
长安的荔枝,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/282309282/index.m3u8
长沙夜生活,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/277762682/index.m3u8
阿凡达水之道4K,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/280708922/index.m3u8
雷霆特工队,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/281940320/index.m3u8
雷霆营救,http://39.135.126.62/hwottcdn.ln.chinamobile.com/34/16/88888888/282871776/index.m3u8

移动辽网通,#genre#
CCTV-10科教,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226184/index.m3u8
CCTV-10科教,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226194/index.m3u8
CCTV-10科教,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226792/index.m3u8
CCTV-10科教,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227440/index.m3u8
CCTV-10科教,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227562/index.m3u8
CCTV-10科教,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227678/index.m3u8
CCTV-11戏曲,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226193/index.m3u8
CCTV-11戏曲,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227443/index.m3u8
CCTV-11戏曲,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227537/index.m3u8
CCTV-12社会与法,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226183/index.m3u8
CCTV-12社会与法,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226192/index.m3u8
CCTV-12社会与法,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226862/index.m3u8
CCTV-12社会与法,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227343/index.m3u8
CCTV-12社会与法,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227540/index.m3u8
CCTV-12社会与法,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227543/index.m3u8
CCTV-12社会与法,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227599/index.m3u8
CCTV-13新闻,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226191/index.m3u8
CCTV-13新闻,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227333/index.m3u8
CCTV-13新闻,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227446/index.m3u8
CCTV-13新闻,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227449/index.m3u8
CCTV-14少儿,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226181/index.m3u8
CCTV-14少儿,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226182/index.m3u8
CCTV-14少儿,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226789/index.m3u8
CCTV-14少儿,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227452/index.m3u8
CCTV-14少儿,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227546/index.m3u8
CCTV-14少儿,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227681/index.m3u8
CCTV-15音乐,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226180/index.m3u8
CCTV-15音乐,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227549/index.m3u8
CCTV-15音乐,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227565/index.m3u8
CCTV-16奥林匹克,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227071/index.m3u8
CCTV-16奥林匹克,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227455/index.m3u8
CCTV-16奥林匹克,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227458/index.m3u8
CCTV-17农业农村,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226866/index.m3u8
CCTV-17农业农村,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226869/index.m3u8
CCTV-17农业农村,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226908/index.m3u8
CCTV-17农业农村,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227552/index.m3u8
CCTV-17农业农村,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227568/index.m3u8
CCTV-17农业农村,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227685/index.m3u8
CCTV-1综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226179/index.m3u8
CCTV-1综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226190/index.m3u8
CCTV-1综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226675/index.m3u8
CCTV-1综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226759/index.m3u8
CCTV-1综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226998/index.m3u8
CCTV-1综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227209/index.m3u8
CCTV-1综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227365/index.m3u8
CCTV-1综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227461/index.m3u8
CCTV-1综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227574/index.m3u8
CCTV-1综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227637/index.m3u8
CCTV-1综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227679/index.m3u8
CCTV-1综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227714/index.m3u8
CCTV-2财经,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226177/index.m3u8
CCTV-2财经,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226178/index.m3u8
CCTV-2财经,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226703/index.m3u8
CCTV-2财经,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226853/index.m3u8
CCTV-2财经,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227525/index.m3u8
CCTV-2财经,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227558/index.m3u8
CCTV-2财经,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227675/index.m3u8
CCTV-3综艺,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226201/index.m3u8
CCTV-3综艺,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227215/index.m3u8
CCTV-3综艺,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227437/index.m3u8
CCTV-3综艺,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227553/index.m3u8
CCTV-4中文国际,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226176/index.m3u8
CCTV-4中文国际,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226189/index.m3u8
CCTV-4中文国际,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226692/index.m3u8
CCTV-4中文国际,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226741/index.m3u8
CCTV-4中文国际,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227324/index.m3u8
CCTV-4中文国际,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227419/index.m3u8
CCTV-4中文国际,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227556/index.m3u8
CCTV-4中文国际,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227682/index.m3u8
CCTV-5+体育赛事,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226198/index.m3u8
CCTV-5+体育赛事,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226910/index.m3u8
CCTV-5+体育赛事,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227555/index.m3u8
CCTV-5+体育赛事,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227571/index.m3u8
CCTV-5+体育赛事,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227602/index.m3u8
CCTV-5体育,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226200/index.m3u8
CCTV-5体育,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227218/index.m3u8
CCTV-5体育,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227425/index.m3u8
CCTV-5体育,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227522/index.m3u8
CCTV-6电影,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226199/index.m3u8
CCTV-6电影,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227221/index.m3u8
CCTV-6电影,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227422/index.m3u8
CCTV-6电影,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227428/index.m3u8
CCTV-7国防军事,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226175/index.m3u8
CCTV-7国防军事,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226188/index.m3u8
CCTV-7国防军事,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227350/index.m3u8
CCTV-7国防军事,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227528/index.m3u8
CCTV-7国防军事,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227534/index.m3u8
CCTV-8电视剧,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226197/index.m3u8
CCTV-8电视剧,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227325/index.m3u8
CCTV-8电视剧,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227431/index.m3u8
CCTV-8电视剧,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227531/index.m3u8
CCTV-9纪录,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226173/index.m3u8
CCTV-9纪录,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226174/index.m3u8
CCTV-9纪录,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227337/index.m3u8
CCTV-9纪录,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227434/index.m3u8
CCTV-9纪录,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227559/index.m3u8
CCTV16奥林匹克4K,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227416/index.m3u8
CCTV16奥林匹克4K,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227709/index.m3u8
CCTV4K超高清,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227516/index.m3u8
CCTV4K超高清,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227623/index.m3u8
CCTV世界地理,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227450/index.m3u8
CCTV世界地理,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227739/index.m3u8
CCTV兵器科技,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227453/index.m3u8
CCTV兵器科技,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227647/index.m3u8
CCTV央视台球,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227380/index.m3u8
CCTV央视台球,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227711/index.m3u8
CCTV央视文化精品,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227505/index.m3u8
CCTV央视文化精品,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227644/index.m3u8
CCTV女性时尚,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227508/index.m3u8
CCTV女性时尚,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227742/index.m3u8
